steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
747,100,100,20,100,0.3,0.3,0.3,0.897577402998551,1000,22,2,76,821.1963534639003,821.1963534639003,0,391,391,0,4.015000000000001,3.7869,100,0,100,32.27,-19.849344641042364,-65.78808822660415,-66.0720360145537,-77.14136892342015,-153.93872678232174
748,100,100,20,100,0.3,0.3,0.3,0.8981388157555358,1000,22,2,76,871.9071105568457,871.9071105568457,0,404,404,0,4.014,3.7940000000000005,100,0,100,32.056,-3.1140611521761343,-40.980286753490304,-40.30909077781621,-60.45272842063548,-153.93872678232174
749,100,100,20,100,0.3,0.3,0.3,0.8979568393333505,1000,22,2,76,803.5739411129223,803.5739411129223,0,388,388,0,4.014,3.7917,100,0,100,33.0615,-0.8814400380756524,-42.69478933295363,-41.38061613982137,-57.91052182596718,-153.93872678232174
750,100,100,20,100,0.3,0.3,0.3,0.8979884840684577,1000,22,2,76,836.5692346246683,836.5692346246683,0,391,391,0,4.0115,3.7920999999999996,100,0,100,34.5925,-7.6265320531366,-49.929639978874434,-50.804455347297164,-64.94467936312503,-153.93872678232174
751,100,100,20,100,0.3,0.3,0.3,0.8980596678280148,1000,22,2,76,863.5657891401936,863.5657891401936,0,397,397,0,4.0120000000000005,3.7930000000000006,100,0,100,33.005,-11.27640854839791,-64.72254614415152,-65.3155609035357,-92.61297529399496,-153.93872678232174
752,100,100,20,100,0.3,0.3,0.3,0.8978697242834572,1000,21,3,76,792.0949187238512,792.0949187238512,0,386,386,0,4.0120000000000005,3.7906,100,0,100,33.106500000000004,-21.27396337903963,-72.70048769589113,-75.75559730892343,-86.54675606127279,-153.93872678232174
753,100,100,20,100,0.3,0.3,0.3,0.8979725750970335,1000,22,2,76,872.7493599663695,872.7493599663695,0,401,401,0,4.0155,3.7919,100,0,100,35.45466666666667,-0.2301175579642063,-45.29927635679809,-44.53931429595042,-61.03841841205082,-153.93872678232174
754,100,100,20,100,0.3,0.3,0.3,0.8979013537833961,1000,21,3,76,853.5080590474466,853.5080590474466,0,389,389,0,4.017,3.791000000000001,100,0,100,34.465,-4.643481218697275,-45.413052367955345,-46.02636591996372,-63.98824811900329,-153.93872678232174
755,100,100,20,100,0.3,0.3,0.3,0.8983122910364386,1000,21,3,76,886.7826647829338,886.7826647829338,0,410,410,0,4.014,3.7962000000000007,100,0,100,32.653666666666666,-10.618998338959386,-55.310107005077555,-56.13253024401723,-70.34553151776157,-153.93872678232174
756,100,100,20,100,0.3,0.3,0.3,0.8984702606009691,1000,21,3,76,857.0727369329238,857.0727369329238,0,398,398,0,4.0135000000000005,3.7982,100,0,100,33.74249999999999,-4.610588953537672,-35.084484723918365,-44.705961996333826,-66.59544783830762,-153.93872678232174
757,100,100,20,100,0.3,0.3,0.3,0.8983675452279016,1000,21,3,76,825.3003307434615,825.3003307434615,0,392,392,0,4.014,3.7969,100,0,100,33.47666666666667,-11.67338930434795,-48.365093049725374,-51.38975617970169,-70.38913854100423,-153.93872678232174
758,100,100,20,100,0.3,0.3,0.3,0.8988329917409973,1000,21,2,77,807.2939223753853,807.2939223753853,0,394,394,0,4.0135000000000005,3.8028000000000004,100,0,100,32.17733333333334,-3.5629007906197785,-48.682213193112204,-51.99390037566337,-84.74963283896471,-153.93872678232174
759,100,100,20,100,0.3,0.3,0.3,0.8987304006585298,1000,21,2,77,796.9542103704966,796.9542103704966,0,370,370,0,4.0145,3.8015000000000003,100,0,100,34.74733333333334,-4.410170454348304,-42.924854151638954,-44.058304271355155,-67.75636739299773,-153.93872678232174
760,100,100,20,100,0.3,0.3,0.3,0.8985803848673939,1000,20,4,76,843.6844329302871,843.6844329302871,0,389,389,0,4.013,3.7996,100,0,100,34.62449999999999,-5.542737595262679,-46.82809925426085,-47.94334903150576,-65.97796183698864,-153.93872678232174
761,100,100,20,100,0.3,0.3,0.3,0.8989903932778228,1000,20,4,76,883.4328336838362,883.4328336838362,0,400,400,0,4.0145,3.8047999999999997,100,0,100,31.697666666666663,-7.675989783742978,-46.33516609684966,-46.42174844916741,-67.49637059363693,-153.93872678232174
762,100,100,20,100,0.3,0.3,0.3,0.8989115247779017,1000,20,4,76,845.6537247073007,845.6537247073007,0,381,381,0,4.013,3.8038,100,0,100,34.92083333333333,-0.8670338744760784,-38.865560344535936,-41.517188149444735,-57.576830598476135,-153.93872678232174
763,100,100,20,100,0.3,0.3,0.3,0.8987142238545334,1000,20,4,76,833.5653266116294,833.5653266116294,0,376,376,0,4.0145,3.8013,100,0,100,35.198,-0.8218474017000972,-40.9511718365394,-40.77964989706743,-63.42368446929447,-153.93872678232174
764,100,100,20,100,0.3,0.3,0.3,0.8984930839308793,1000,20,4,76,839.3429242400647,839.3429242400647,0,386,386,0,4.014,3.7985,100,0,100,33.662166666666664,0.44867247910428887,-46.82138178050303,-46.44927522679012,-66.43887866719183,-153.93872678232174
765,100,100,20,100,0.3,0.3,0.3,0.8983192304419559,1000,21,3,76,848.6007574983829,848.6007574983829,0,386,386,0,4.018,3.7963000000000005,100,0,100,33.948166666666665,-3.7251654595688706,-53.03309545571119,-51.682902290918605,-70.33847510318486,-153.93872678232174
766,100,100,20,100,0.3,0.3,0.3,0.898745355596492,1000,20,4,76,842.7143394514659,842.7143394514659,0,391,391,0,4.0105,3.8017000000000003,100,0,100,33.90483333333333,-15.135083117919748,-67.50958764848548,-74.57444049962027,-89.04026779299102,-153.93872678232174
767,100,100,20,100,0.3,0.3,0.3,0.8986506312181207,1000,21,3,76,836.216391201471,836.216391201471,0,393,393,0,4.0165,3.8005,100,0,100,33.848,2.8395510659108822,-43.48890268988657,-47.72143474413582,-60.4459718939645,-153.93872678232174
768,100,100,20,100,0.3,0.3,0.3,0.898674310443547,1000,20,4,76,784.8116887803048,784.8116887803048,0,384,384,0,4.0105,3.8008000000000006,100,0,100,35.74,-0.06428381933045557,-43.23736346454808,-44.31994045125856,-61.861693987547824,-153.93872678232174
769,100,100,20,100,0.3,0.3,0.3,0.8988557413814661,1000,20,4,76,835.7725442936303,835.7725442936303,0,389,389,0,4.015,3.8031000000000006,100,0,100,33.166,-13.542074070873696,-66.54753905567208,-64.53474718005577,-78.02166497035728,-153.93872678232174
770,100,100,20,100,0.3,0.3,0.3,0.8989267192994471,1000,21,3,76,797.0910145214768,797.0910145214768,0,382,382,0,4.0165,3.8040000000000003,100,0,100,31.541333333333338,-15.32149676518003,-57.69911157200505,-58.6260808481735,-77.80009151344751,-153.93872678232174
771,100,100,20,100,0.3,0.3,0.3,0.8987452215484409,1000,22,2,76,872.5859249213946,872.5859249213946,0,394,394,0,4.0145,3.8017000000000003,100,0,100,34.00216666666667,-5.007412641223141,-56.75218012399341,-53.460576847109905,-68.41031755010704,-153.93872678232174
772,100,100,20,100,0.3,0.3,0.3,0.8986426007716806,1000,21,3,76,855.6602215920881,855.6602215920881,0,388,388,0,4.0145,3.8004000000000002,100,0,100,34.7275,-4.310733440512479,-48.82621523079115,-48.36999699688437,-67.07256781285025,-153.93872678232174
773,100,100,20,100,0.3,0.3,0.3,0.8985952298574219,1000,20,4,76,864.5567350941658,864.5567350941658,0,391,391,0,4.0165,3.7998000000000007,100,0,100,31.461833333333335,-11.18980385748523,-73.8100613154125,-91.2997944928108,-102.31981714090699,-153.93872678232174
774,100,100,20,100,0.3,0.3,0.3,0.8986031248020256,1000,20,4,76,820.1079356712819,820.1079356712819,0,385,385,0,4.0135,3.7999,100,0,100,33.82633333333333,6.101657729161957,-41.96115752727144,-40.2902848664786,-63.30944968741596,-153.93872678232174
775,100,100,20,100,0.3,0.3,0.3,0.8989973532968613,1000,20,4,76,849.1520553712191,849.1520553712191,0,405,405,0,4.016500000000001,3.8049,100,0,100,32.41916666666667,4.971721896729605,-43.13387478919236,-41.44465701255592,-58.0863534005195,-153.93872678232174
776,100,100,20,100,0.3,0.3,0.3,0.89895792526616,1000,20,3,77,810.6495366085788,810.6495366085788,0,376,376,0,4.014,3.8044000000000007,100,0,100,34.43599999999999,2.833827081316258,-38.77337536765481,-41.90371853146388,-58.6254114112532,-153.93872678232174
777,100,100,20,100,0.3,0.3,0.3,0.89895792526616,1000,20,4,76,850.9226902702339,850.9226902702339,0,396,396,0,4.016,3.8044000000000007,100,0,100,33.67666666666666,-5.640263661097322,-51.1915806819826,-51.56638379156425,-69.00891100336702,-153.93872678232174
778,100,100,20,100,0.3,0.3,0.3,0.8988395945185725,1000,21,3,76,843.7989225964383,843.7989225964383,0,401,401,0,4.0155,3.8028999999999997,100,0,100,35.402499999999996,-5.646091552870757,-52.72321063770579,-52.31926363427857,-70.59556039628978,-153.93872678232174
779,100,100,20,100,0.3,0.3,0.3,0.8985869429934522,1000,22,2,76,846.5181781253061,846.5181781253061,0,385,385,0,4.0125,3.7997,100,0,100,34.111000000000004,-3.4691477537203355,-65.1965612279293,-67.18315083578193,-83.42695728985314,-153.93872678232174
780,100,100,20,100,0.3,0.3,0.3,0.8984763672095489,1000,21,2,77,837.7078045191603,837.7078045191603,0,383,383,0,4.014,3.7983000000000002,100,0,100,34.905833333333334,3.6788086361538603,-47.379436663959154,-47.61209111774053,-63.681162101600876,-153.93872678232174
781,100,100,20,100,0.3,0.3,0.3,0.8982550524947551,1000,22,2,76,821.0116418741472,821.0116418741472,0,388,388,0,4.0145,3.7955,100,0,100,34.99,-0.5518763443867556,-55.799217975714726,-55.5183233466218,-74.7818018037375,-153.93872678232174
782,100,100,20,100,0.3,0.3,0.3,0.8976769415185659,1000,22,2,76,858.1897714800017,858.1897714800017,0,395,395,0,4.014,3.7882,100,0,100,35.52733333333334,-0.25252600924761737,-44.70007998289503,-44.42274135723591,-57.22382600759914,-153.93872678232174
783,100,100,20,100,0.3,0.3,0.3,0.8978589755510156,1000,22,2,76,842.6124563674113,842.6124563674113,0,387,387,0,4.0125,3.7905000000000006,100,0,100,32.96399999999999,-2.1458121380112516,-45.75159134334734,-44.84449656770454,-56.530688958337294,-153.93872678232174
784,100,100,20,100,0.3,0.3,0.3,0.8977560514509416,1000,22,2,76,857.2519530531282,857.2519530531282,0,406,406,0,4.012,3.7892000000000006,100,0,100,33.88,-3.105517077729644,-53.38661534521566,-57.63674904497498,-61.878746335786275,-153.93872678232174
785,100,100,20,100,0.3,0.3,0.3,0.8976372458433168,1000,22,2,76,839.952480532254,839.952480532254,0,391,391,0,4.0125,3.7876999999999996,100,0,100,34.19833333333334,5.671649938331598,-45.25266529571252,-44.06191438352647,-54.66030776993972,-153.93872678232174
786,100,100,20,100,0.3,0.3,0.3,0.8968192228645484,1000,23,1,76,810.5033724462917,810.5033724462917,0,382,382,0,4.0120000000000005,3.7774,100,0,100,37.8815,7.600029591348459,-40.072123885794724,-36.67233424320051,-45.027632087926634,-153.93872678232174
787,100,100,20,100,0.3,0.3,0.3,0.8966046362748856,1000,23,1,76,836.7533999942258,836.7533999942258,0,374,374,0,4.0115,3.7746999999999997,100,0,100,36.69499999999999,11.581889626827945,-33.930838367427725,-33.20160099903313,-37.97578498589519,-153.93872678232174
788,100,100,20,100,0.3,0.3,0.3,0.896787320945259,1000,23,1,76,854.2156338706081,854.2156338706081,0,393,393,0,4.0175,3.7770000000000006,100,0,100,33.142833333333336,-1.5632623004899528,-47.050438228223015,-51.850407701311326,-52.439792547810555,-153.93872678232174
789,100,100,20,100,0.3,0.3,0.3,0.8967476016284313,1000,23,1,76,846.5443059475504,846.5443059475504,0,397,397,0,4.0125,3.7765,100,0,100,33.23533333333334,-5.380510724170676,-59.50147200375608,-59.7890176500523,-65.52234863306262,-153.93872678232174
790,100,100,20,100,0.3,0.3,0.3,0.8961825249584042,1000,23,1,76,849.1335475208381,849.1335475208381,0,388,388,0,4.013,3.7694,100,0,100,35.21066666666667,12.288182675991322,-31.893306821171848,-33.142053011308576,-39.03263492917529,-153.93872678232174
791,100,100,20,100,0.3,0.3,0.3,0.8962939071584679,1000,23,1,76,807.2782939128175,807.2782939128175,0,383,383,0,4.0135000000000005,3.7708000000000004,100,0,100,32.89066666666667,8.671431654348112,-39.195718950854484,-43.19360533659511,-47.29334796248719,-153.93872678232174
792,100,100,20,100,0.3,0.3,0.3,0.8965006172872643,1000,23,1,76,804.22363096715,804.22363096715,0,378,378,0,4.012,3.773400000000001,100,0,100,33.3715,9.395890657644998,-36.68097277426472,-38.777012338371094,-48.425730520871014,-153.93872678232174
793,100,100,20,100,0.3,0.3,0.3,0.8962698786584352,1000,23,1,76,811.6882385899165,811.6882385899165,0,386,386,0,4.013,3.7705000000000006,100,0,100,34.968333333333334,-4.860939237221089,-63.814324240782355,-61.252195099036214,-67.68429688481291,-153.93872678232174
794,100,100,20,100,0.3,0.3,0.3,0.8962460072457781,1000,23,1,76,798.8460654890426,798.8460654890426,0,381,381,0,4.0135,3.7702000000000004,100,0,100,37.46666666666667,7.4288310824404675,-43.996251987041035,-41.808996247870084,-51.48817681250523,-153.93872678232174
795,100,100,20,100,0.3,0.3,0.3,0.8960628813666411,1000,23,1,76,860.9319535547703,860.9319535547703,0,400,400,0,4.0125,3.7678999999999996,100,0,100,36.18233333333333,7.799958874606602,-38.10915349827428,-36.17956656547079,-45.69314560709324,-153.93872678232174
796,100,100,20,100,0.3,0.3,0.3,0.8961743078914601,1000,22,2,76,824.5405282752417,824.5405282752417,0,378,378,0,4.0120000000000005,3.7693,100,0,100,33.442499999999995,9.67095739331802,-39.88618058781469,-41.809913209921376,-49.72384327250978,-153.93872678232174
797,100,100,20,100,0.3,0.3,0.3,0.8960150426351758,1000,22,2,76,861.1352138915717,861.1352138915717,0,380,380,0,4.012,3.7673,100,0,100,35.78633333333333,10.227054702127305,-43.267272892743506,-41.92228543592984,-51.19232921783333,-153.93872678232174
798,100,100,20,100,0.3,0.3,0.3,0.8958955461138524,1000,23,1,76,846.9237303299725,846.9237303299725,0,395,395,0,4.014,3.7658000000000005,100,0,100,33.516999999999996,8.530401060993029,-38.228657668327514,-41.382563450539635,-50.20698528539441,-153.93872678232174
799,100,100,20,100,0.3,0.3,0.3,0.8963727718416216,1000,21,3,76,760.7800352701871,760.7800352701871,0,370,370,0,4.022,3.7718000000000007,100,0,100,32.5315,3.9642584821417586,-48.1098471974712,-52.31165675607514,-62.896514631914556,-153.93872678232174
800,100,100,20,100,0.3,0.3,0.3,0.8963807253928822,1000,21,3,76,876.6885225894285,876.6885225894285,0,384,384,0,4.0115,3.7719,100,0,100,34.52633333333333,5.921302610996463,-45.71715915595399,-44.54221556522651,-55.646068156617446,-153.93872678232174
801,100,100,20,100,0.3,0.3,0.3,0.8958628521257658,1000,22,2,76,861.8393408914438,861.8393408914438,0,396,396,0,4.014,3.7654,100,0,100,36.4075,4.006928585932258,-39.31492748060555,-37.45775026368358,-45.12047657296898,-153.93872678232174
802,100,100,20,100,0.3,0.3,0.3,0.8959265768350217,1000,23,1,76,849.6238471750752,849.6238471750752,0,390,390,0,4.011000000000001,3.7662,100,0,100,30.43883333333333,-10.609629919401812,-46.169767841321004,-49.63448754935814,-55.34054384129007,-153.93872678232174
803,100,100,20,100,0.3,0.3,0.3,0.895391931270452,1000,21,3,76,780.930176833206,780.930176833206,0,360,360,0,4.0115,3.7595000000000005,100,0,100,36.51500000000001,11.312037571753763,-39.97739272036728,-36.99023547959064,-47.4983840056035,-153.93872678232174
804,100,100,20,100,0.3,0.3,0.3,0.895375970852289,1000,21,3,76,847.7482573462354,847.7482573462354,0,393,393,0,4.011000000000001,3.7593,100,0,100,35.272000000000006,6.187486040094768,-45.16908243422034,-48.157921326293604,-53.629335103738924,-153.93872678232174
805,100,100,20,100,0.3,0.3,0.3,0.8954876521882106,1000,21,3,76,818.8594121313411,818.8594121313411,0,387,387,0,4.0120000000000005,3.7607,100,0,100,34.2615,2.231429260234677,-51.264282666340534,-50.18348848159951,-60.72617375294976,-153.93872678232174
806,100,100,20,100,0.3,0.3,0.3,0.8952801004998575,1000,21,3,76,854.8789424758111,854.8789424758111,0,388,388,0,4.013,3.7581000000000007,100,0,100,34.62833333333334,6.016146485867466,-50.1671395420604,-56.89386198017729,-68.55177966653218,-153.93872678232174
807,100,100,20,100,0.3,0.3,0.3,0.895104376971542,1000,22,2,76,878.8553355673909,878.8553355673909,0,391,391,0,4.012500000000001,3.7559000000000005,100,0,100,33.815,4.822361552428902,-45.463197482231976,-46.589128678675536,-59.3722046582177,-153.93872678232174
808,100,100,20,100,0.3,0.3,0.3,0.895670414707391,1000,22,2,76,825.3242576441701,825.3242576441701,0,388,388,0,4.015499999999999,3.7629999999999995,100,0,100,32.73233333333334,0.9887526915217109,-56.726763690243786,-53.70499002414732,-64.27694017964495,-153.93872678232174
809,100,100,20,100,0.3,0.3,0.3,0.8958138486215431,1000,22,2,76,878.6856067883949,878.6856067883949,0,409,409,0,4.013,3.7648,100,0,100,35.39066666666667,-16.297037789722424,-63.54772815407739,-61.98899382052821,-70.95239905734678,-153.93872678232174
810,100,100,20,100,0.3,0.3,0.3,0.8961004424013966,1000,22,2,76,807.4950916919893,807.4950916919893,0,387,387,0,4.0125,3.7684,100,0,100,32.0165,3.4739008368346163,-53.7493051001228,-56.958351607287,-76.73234671435017,-153.93872678232174
811,100,100,20,100,0.3,0.3,0.3,0.8960367413715633,1000,22,2,76,851.4307442348543,851.4307442348543,0,406,406,0,4.0135,3.7676,100,0,100,33.424,4.586627990535533,-37.43415213534081,-36.78287325226512,-52.23449552684713,-153.93872678232174
812,100,100,20,100,0.3,0.3,0.3,0.8962595294046632,1000,22,2,76,850.8435549786798,850.8435549786798,0,389,389,0,4.0155,3.7704000000000004,100,0,100,33.02933333333334,3.4942693134796627,-46.50361126915317,-46.6951276687667,-59.023383652482664,-153.93872678232174
813,100,100,20,100,0.3,0.3,0.3,0.8962117815135284,1000,22,2,76,851.6477757892102,851.6477757892102,0,402,402,0,4.0115,3.7697999999999996,100,0,100,33.073,-1.589771447236501,-45.6892409506093,-42.90040545512852,-56.85762281451281,-153.93872678232174
814,100,100,20,100,0.3,0.3,0.3,0.8960764347870616,1000,22,2,76,763.79578916616,763.79578916616,0,369,369,0,4.014,3.7681,100,0,100,35.7585,-1.9107088379349193,-45.936516922592034,-45.45291047274037,-60.72250047351372,-153.93872678232174
815,100,100,20,100,0.3,0.3,0.3,0.8964025044546295,1000,22,2,76,833.1601049196314,833.1601049196314,0,392,392,0,4.011000000000001,3.7722,100,0,100,32.80716666666667,1.2182453707392824,-51.47754634969789,-53.114044011215526,-64.52470753314878,-153.93872678232174
816,100,100,20,100,0.3,0.3,0.3,0.8959325472021537,1000,22,2,76,846.617220790119,846.617220790119,0,389,389,0,4.011500000000001,3.7662999999999998,100,0,100,36.03183333333333,0.3024238296341082,-44.17081153449897,-43.39504017208873,-53.67843225519772,-153.93872678232174
817,100,100,20,100,0.3,0.3,0.3,0.8964573424524916,1000,21,3,76,826.5790189427369,826.5790189427369,0,390,390,0,4.0135,3.7729000000000004,100,0,100,33.26833333333334,-13.757432923371482,-78.37034720893593,-80.36903577221784,-88.69484477364801,-153.93872678232174
818,100,100,20,100,0.3,0.3,0.3,0.8962424997385773,1000,21,3,76,796.4570177521309,796.4570177521309,0,370,370,0,4.0155,3.7702000000000004,100,0,100,33.95816666666667,-0.4732128906618982,-53.594704369769886,-60.2685652923289,-85.16435365084897,-153.93872678232174
819,100,100,20,100,0.3,0.3,0.3,0.8966318933970234,1000,21,3,76,865.4008727020253,865.4008727020253,0,382,382,0,4.0125,3.7751,100,0,100,33.68933333333334,-0.011075327773880872,-46.95451697704891,-50.00330458025604,-63.7222713306154,-153.93872678232174
820,100,100,20,100,0.3,0.3,0.3,0.8972583803121702,1000,20,4,76,811.1322938651762,811.1322938651762,0,381,381,0,4.0125,3.783000000000001,100,0,100,32.55533333333333,-2.2949542819198996,-48.736881049867065,-52.051208035587706,-57.421828751881094,-153.93872678232174
821,100,100,20,100,0.3,0.3,0.3,0.8978124700219327,1000,20,4,76,853.4319348114078,853.4319348114078,0,402,402,0,4.0115,3.79,100,0,100,31.84283333333333,-15.328283952732193,-61.57122551540294,-66.21582454463129,-70.23468440846659,-153.93872678232174
822,100,100,20,100,0.3,0.3,0.3,0.8978995159980346,1000,20,4,76,841.2923891095545,841.2923891095545,0,393,393,0,4.012,3.7911,100,0,100,33.77316666666667,-0.3087127564683101,-50.62572440208152,-54.63873079027388,-64.13374783985756,-153.93872678232174
823,100,100,20,100,0.3,0.3,0.3,0.8974557172924476,1000,21,3,76,824.523207513673,824.523207513673,0,387,387,0,4.014,3.7855000000000003,100,0,100,34.023500000000006,-4.248287350021599,-41.30301242891534,-40.68070759197536,-58.35991726350778,-153.93872678232174
824,100,100,20,100,0.3,0.3,0.3,0.8972177794206696,1000,21,3,76,844.6897788884025,844.6897788884025,0,390,390,0,4.013,3.7825,100,0,100,35.4415,2.6020354842827373,-33.418050339030515,-34.80192235156778,-48.058372344994154,-153.93872678232174
825,100,100,20,100,0.3,0.3,0.3,0.8969637641268321,1000,20,4,76,813.7729154109328,813.7729154109328,0,382,382,0,4.0145,3.7793000000000005,100,0,100,33.924666666666674,4.155151086498961,-35.85650683473557,-36.75598341413962,-43.54442933812436,-153.93872678232174
826,100,100,20,100,0.3,0.3,0.3,0.8968923053082846,1000,20,4,76,904.7337233409133,904.7337233409133,0,413,413,0,4.013,3.7784000000000004,100,0,100,32.41583333333334,3.443723887214219,-46.443351985873846,-42.72332046314273,-51.21146169993648,-153.93872678232174
827,100,100,20,100,0.3,0.3,0.3,0.8964071901265651,1000,20,4,76,848.0316584308883,848.0316584308883,0,399,399,0,4.0125,3.7723,100,0,100,34.046499999999995,7.800550641318466,-39.399553132109645,-41.11514559623032,-49.24178087785748,-153.93872678232174
828,100,100,20,100,0.3,0.3,0.3,0.8963674213159177,1000,20,4,76,843.4644975990964,843.4644975990964,0,396,396,0,4.0145,3.7718000000000003,100,0,100,32.637166666666666,2.3405426428430474,-36.4021943098428,-37.068952162755295,-45.41413960832335,-153.93872678232174
829,100,100,20,100,0.3,0.3,0.3,0.8968438891014014,1000,20,4,76,836.3962874086155,836.3962874086155,0,398,398,0,4.0125,3.777800000000001,100,0,100,31.97316666666666,2.340864817236195,-45.3770850623207,-47.924797356855265,-56.443523004460076,-153.93872678232174
830,100,100,20,100,0.3,0.3,0.3,0.8971215713799828,1000,20,4,76,874.0749258965392,874.0749258965392,0,397,397,0,4.013,3.7813,100,0,100,33.49016666666667,-17.25166418324949,-66.29674954613853,-65.40394010956078,-77.8275908341123,-153.93872678232174
831,100,100,20,100,0.3,0.3,0.3,0.8969389833937431,1000,20,4,76,817.241987431495,817.241987431495,0,383,383,0,4.0125,3.7790000000000004,100,0,100,36.13583333333333,1.129755497323174,-44.97737876428101,-43.77318181055335,-54.236855790906986,-153.93872678232174
832,100,100,20,100,0.3,0.3,0.3,0.8970342164501951,1000,22,2,76,823.804945499129,823.804945499129,0,380,380,0,4.0165,3.7802000000000002,100,0,100,34.711666666666666,-3.4644704816783474,-49.92798543104976,-59.86175882425516,-63.00009145366636,-153.93872678232174
833,100,100,20,100,0.3,0.3,0.3,0.8972166354852248,1000,22,2,76,827.8553410711012,827.8553410711012,0,387,387,0,4.0155,3.7825,100,0,100,33.571999999999996,-0.8409575800917537,-45.05596084674113,-49.01249863436976,-59.98638657068835,-153.93872678232174
834,100,100,20,100,0.3,0.3,0.3,0.8970817433988939,1000,23,1,76,815.9161898954087,815.9161898954087,0,387,387,0,4.0120000000000005,3.7808000000000006,100,0,100,34.54866666666667,-8.948810107272209,-53.44854750051593,-54.40198315343031,-70.34338018442247,-153.93872678232174
835,100,100,20,100,0.3,0.3,0.3,0.8968911865494338,1000,22,2,76,798.9964616074353,798.9964616074353,0,382,382,0,4.014,3.7784000000000004,100,0,100,33.025999999999996,1.2725595215562748,-53.94719773634819,-50.55173131217589,-57.21662551034456,-153.93872678232174
836,100,100,20,100,0.3,0.3,0.3,0.8969626283508255,1000,22,1,77,836.4889390483186,836.4889390483186,0,379,379,0,4.014,3.7793,100,0,100,35.6095,-0.2480357348773623,-47.285177429302905,-43.96313882776627,-55.25028734096412,-153.93872678232174
837,100,100,20,100,0.3,0.3,0.3,0.896549284772224,1000,22,1,77,808.5881526592336,808.5881526592336,0,377,377,0,4.0115,3.7741000000000002,100,0,100,36.58583333333333,-4.40027862347506,-52.90849524493228,-56.509580006423676,-67.74162018739935,-153.93872678232174
838,100,100,20,100,0.3,0.3,0.3,0.8969224191005821,1000,22,1,77,842.9657438257717,842.9657438257717,0,386,386,0,4.012500000000001,3.7788,100,0,100,32.735666666666674,3.46725624353013,-33.6367935560998,-32.15634822746739,-42.180384311235,-153.93872678232174
839,100,100,20,100,0.3,0.3,0.3,0.8972396444363123,1000,23,0,77,825.0775170796236,825.0775170796236,0,380,380,0,4.0125,3.7828000000000004,100,0,100,32.156499999999994,-9.540612205760226,-55.20850827063282,-63.23044991779079,-77.37160911240187,-153.93872678232174
840,100,100,20,100,0.3,0.3,0.3,0.8971444466364392,1000,21,2,77,833.034691544524,833.034691544524,0,378,378,0,4.014,3.7816,100,0,100,34.91733333333334,11.495305084784832,-32.67451210131185,-34.7893916844443,-42.87274952397905,-153.93872678232174
841,100,100,20,100,0.3,0.3,0.3,0.8976117733691125,1000,21,2,77,857.3479619743772,857.3479619743772,0,396,396,0,4.012,3.7875,100,0,100,34.39566666666666,-13.407642550381865,-64.09983858125725,-62.109855091587804,-62.37180816353765,-153.93872678232174
842,100,100,20,100,0.3,0.3,0.3,0.8982993030040105,1000,20,3,77,871.2729872150569,871.2729872150569,0,407,407,0,4.0135,3.7962000000000002,100,0,100,31.236166666666673,10.274159945677297,-34.774276316142505,-33.07016010323326,-38.98267169761465,-153.93872678232174
843,100,100,20,100,0.3,0.3,0.3,0.8983546112818162,1000,21,2,77,850.8917881729988,850.8917881729988,0,398,398,0,4.0135,3.7969000000000004,100,0,100,33.12983333333334,10.57647036097228,-31.74765431577015,-33.78804521408506,-44.055769866893286,-153.93872678232174
844,100,100,20,100,0.3,0.3,0.3,0.8981569515727712,1000,20,3,77,825.1717287973277,825.1717287973277,0,382,382,0,4.0125,3.7944,100,0,100,33.5115,2.28938501911756,-32.926365681386585,-29.722052228830478,-38.45412473648116,-153.93872678232174
845,100,100,20,100,0.3,0.3,0.3,0.8980620448976684,1000,20,3,77,819.4262630034208,819.4262630034208,0,390,390,0,4.0120000000000005,3.7932000000000006,100,0,100,33.519333333333336,-9.885839843625774,-66.87593794055346,-62.13806404984774,-79.03011099220032,-153.93872678232174
846,100,100,20,100,0.3,0.3,0.3,0.8983859592578717,1000,21,2,77,832.4482570625466,832.4482570625466,0,379,379,0,4.0155,3.7973000000000003,100,0,100,32.15833333333333,-7.120737151889614,-53.80649801899193,-57.00947111043871,-68.33480411903383,-153.93872678232174
847,100,100,20,100,0.3,0.3,0.3,0.8983148392494427,1000,21,2,77,860.4203675459435,860.4203675459435,0,387,387,0,4.0135000000000005,3.796400000000001,100,0,100,34.62133333333333,6.10362212721742,-39.51400179760611,-38.044823998395714,-43.35895705909411,-153.93872678232174
848,100,100,20,100,0.3,0.3,0.3,0.8987330731974132,1000,21,2,77,840.4350886457611,840.4350886457611,0,385,385,0,4.013,3.8017000000000003,100,0,100,34.433166666666665,1.0879033938003886,-41.911496831430156,-41.282382485001165,-50.24420964810429,-153.93872678232174
